Id,SalePrice
2735,134354.83847064432
2736,140092.2503424061
2737,125139.89245989936
2738,133143.82077493097
2739,160525.6090041765
2740,136289.1303054629
2741,146590.98780004974
2742,148185.49238329264
2743,144412.2480138217
2744,156010.4407932368
2745,141435.97279536945
2746,137844.5710106849
2747,148295.33156242644
2748,115724.18197576787
2749,127379.88934707924
2750,135813.0188856867
2751,132215.77959337432
2752,187886.4326258903
2753,151923.443034303
2754,223419.12245589122
2755,129623.4018712063
2756,88804.80150041785
2757,69038.97944417241
2758,66059.3595318739
2759,166980.79863380938
2760,127262.91530772558
2761,144658.31015276397
2762,147394.16790660762
2763,177986.64784558362
2764,148207.61339394943
2765,273476.0966988393
2766,126626.64181959897
2767,88662.67732192717
2768,119822.7901219037
2769,132482.54357428508
2770,141367.94733536846
2771,110610.42034821495
2772,115588.098134964
2773,156476.84442052373
2774,133842.93845000473
2775,117706.96609335658
2776,126636.03624825376
2777,138071.62767522418
2778,106537.41532241974
2779,115294.76458343523
2780,100355.3152589759
2781,95676.59003816573
2782,95413.75743179463
2783,99647.45396718565
2784,125923.56433728451
2785,138412.1524867899
2786,66391.0630817497
2787,115535.67306077936
2788,68764.0783266621
2789,169121.16525206543
2790,98415.33293850951
2791,116005.25913803116
2792,46636.76822487133
2793,155247.20158859933
2794,100656.63114168879
2795,122539.56519481703
2796,102247.59482313419
2797,173685.6976071044
2798,104899.73670538625
2799,112524.5481870278
2800,69160.66957992493
2801,106370.67571804946
2802,133492.86264713045
2803,154531.92638024632
2804,137676.92659624026
2805,99390.77383325234
2806,74051.47726278233
2807,151050.18742909454
2808,152534.5831739983
2809,133340.05856079355
2810,130632.67992988921
2811,154342.11416476217
2812,152326.0448958848
2813,152871.85814608255
2814,153982.13218056315
2815,103504.21450872123
2816,228016.01583603676
2817,155749.57727192642
2818,127627.7537938821
2819,160101.96984008746
2820,132288.1429286125
2821,111659.24134370816
2822,191814.34557114018
2823,309253.68741886807
2824,182970.61577222904
2825,156007.02957069242
2826,130517.22864034271
2827,136964.04191607586
2828,209408.2685703366
2829,184594.21368860075
2830,216303.16991326274
2831,180505.29455317598
2832,228270.89047001838
2833,281740.4101017634
2834,198616.35241321567
2835,216874.9572582395
2836,188314.53988130286
2837,137991.1993523029
2838,144545.28082821745
2839,185728.10838495975
2840,197297.75860154067
2841,202774.33506338688
2842,219640.13102779904
2843,150439.475246558
2844,156676.59778121096
2845,119922.92230977534
2846,207411.5709624115
2847,195123.5360364186
2848,211592.98120082746
2849,195564.42038096383
2850,275093.69499220146
2851,220353.86720750533
2852,232673.65060286177
2853,234882.60919899162
2854,143070.12323641498
2855,195349.16009955492
2856,191251.35613920275
2857,184427.87932628524
2858,194799.59999014865
2859,122721.6155600586
2860,125740.5583415259
2861,125772.9436473839
2862,186704.9843071645
2863,120444.0795778392
2864,255362.5196145714
2865,137516.82104245288
2866,130942.10073194027
2867,91654.41321516487
2868,96164.47329013946
2869,112897.63489546918
2870,121691.14627711254
2871,91455.8156921049
2872,51146.028718073794
2873,108164.40235175747
2874,138650.66032177105
2875,112528.18088763228
2876,159002.8193800992
2877,136318.9761794085
2878,176441.129775059
2879,127548.1601840103
2880,100280.00569558046
2881,157452.10585230152
2882,160921.31569187457
2883,188893.4306515198
2884,198082.52998266433
2885,184451.461471619
2886,227171.32348451484
2887,96174.56849646849
2888,135623.55539950915
2889,59237.77066331601
2890,78920.741693927
2891,136361.28124212584
2892,41387.26671846701
2893,63794.08539540303
2894,48358.697826162665
2895,306820.26880991296
2896,286526.7440830581
2897,196322.3260748567
2898,142005.8879410707
2899,217412.06322143765
2900,154935.48749049014
2901,199299.47922278632
2902,174694.98203744076
2903,348552.2861599255
2904,350300.83163397515
2905,84877.46799088837
2906,200174.92163870888
2907,110430.98098718612
2908,134191.313227874
2909,136500.18607908388
2910,76005.13615452437
2911,77466.71667670163
2912,143671.73700345925
2913,79223.20311581704
2914,70507.57039605557
2915,74653.6620766418
2916,76596.87859221762
2917,154750.988012309
2918,114619.67665348541
2919,211426.7048909419
